timestamp,latency_p99,error_rate,rps,anomaly_label
2024-02-11T15:50:00,185.96,2.2759,751.9,0
2024-02-11T16:00:00,186.35,0.9428,707.3,0
2024-02-11T16:10:00,149.73,1.417,636.8,0
2024-02-11T16:20:00,174.94,2.5607,686.9,1
2024-02-11T16:30:00,191.96,1.5664,724.6,1
2024-02-11T16:40:00,204.19,1.7417,689.8,1
2024-02-11T16:50:00,167.62,2.1635,776.8,0
2024-02-11T17:00:00,156.98,0.9839,694.2,0
2024-02-11T17:10:00,194.03,1.1802,713.4,1
2024-02-11T17:20:00,176.48,1.4882,833.7,0
2024-02-11T17:30:00,166.2,2.2523,745.1,1
2024-02-11T17:40:00,181.49,2.1599,836.4,1
2024-02-11T17:50:00,153.84,2.0099,595.1,0
2024-02-11T18:00:00,165.69,1.5804,470.8,0
2024-02-11T18:10:00,146.2,2.2148,616.0,0
2024-02-11T18:20:00,153.56,1.5737,607.4,0
2024-02-11T18:30:00,198.35,1.939,775.9,0
2024-02-11T18:40:00,130.17,2.106,517.0,1
2024-02-11T18:50:00,150.91,2.4984,622.1,0
2024-02-11T19:00:00,144.12,1.6218,670.5,1
2024-02-11T19:10:00,186.49,1.4687,640.0,0
2024-02-11T19:20:00,228.66,2.2975,612.8,1
2024-02-11T19:30:00,161.2,2.3359,665.9,1
2024-02-11T19:40:00,167.0,1.3783,737.9,0
2024-02-11T19:50:00,188.78,1.0975,783.6,1
2024-02-11T20:00:00,164.56,2.2595,633.3,0
2024-02-11T20:10:00,181.79,0.8291,548.4,0
2024-02-11T20:20:00,183.47,0.8036,783.5,0
2024-02-11T20:30:00,110.01,1.5159,522.2,0
2024-02-11T20:40:00,156.13,1.6512,809.1,1
2024-02-11T20:50:00,150.88,1.07,764.4,0
2024-02-11T21:00:00,143.88,1.7109,778.9,1
2024-02-11T21:10:00,186.18,1.7332,698.5,0
2024-02-11T21:20:00,148.53,1.3598,418.8,0
2024-02-11T21:30:00,195.24,2.6167,526.1,0
2024-02-11T21:40:00,132.6,1.8149,660.7,0
2024-02-11T21:50:00,145.73,2.1642,562.4,0
2024-02-11T22:00:00,172.46,0.8719,598.5,0
2024-02-11T22:10:00,170.63,0.8676,691.3,1
2024-02-11T22:20:00,162.37,1.83,613.0,1
2024-02-11T22:30:00,164.34,2.5274,508.1,1
2024-02-11T22:40:00,175.87,1.095,718.6,0
2024-02-11T22:50:00,187.9,1.6717,681.5,1
2024-02-11T23:00:00,165.86,0.9825,605.1,0
2024-02-11T23:10:00,174.03,1.2407,701.1,0
2024-02-11T23:20:00,200.86,1.6966,639.5,1
2024-02-11T23:30:00,163.36,1.3537,763.1,0
2024-02-11T23:40:00,150.98,0.9472,645.1,0
2024-02-11T23:50:00,151.29,0.936,762.4,1
2024-02-12T00:00:00,189.12,0.657,442.6,0
2024-02-12T00:10:00,181.2,1.8383,675.9,0
2024-02-12T00:20:00,121.14,1.8988,590.2,0
2024-02-12T00:30:00,147.29,1.8963,544.1,0
2024-02-12T00:40:00,169.04,1.1454,745.9,1
2024-02-12T00:50:00,161.32,2.103,718.9,0
2024-02-12T01:00:00,156.34,1.9534,429.4,0
2024-02-12T01:10:00,176.9,1.6036,701.5,0
2024-02-12T01:20:00,153.62,1.5216,689.4,0
2024-02-12T01:30:00,201.38,1.2754,557.7,0
2024-02-12T01:40:00,177.8,1.6961,546.5,0
2024-02-12T01:50:00,160.95,2.4086,470.9,1
2024-02-12T02:00:00,180.36,2.1689,596.2,0
2024-02-12T02:10:00,127.84,1.4719,612.3,0
2024-02-12T02:20:00,161.07,1.8693,709.7,1
2024-02-12T02:30:00,165.43,1.0493,656.9,0
2024-02-12T02:40:00,179.78,1.965,524.0,0
2024-02-12T02:50:00,122.97,1.1846,653.9,0
2024-02-12T03:00:00,157.56,1.9451,604.6,1
2024-02-12T03:10:00,165.07,3.0845,536.5,0
2024-02-12T03:20:00,168.67,1.315,471.0,1
2024-02-12T03:30:00,182.56,3.0614,692.5,1
2024-02-12T03:40:00,173.18,1.8453,674.6,0
2024-02-12T03:50:00,156.13,1.2252,685.7,1
2024-02-12T04:00:00,169.58,1.2023,557.2,0
2024-02-12T04:10:00,167.04,2.7825,647.1,1
2024-02-12T04:20:00,164.22,1.8465,492.5,0
2024-02-12T04:30:00,172.67,1.3169,531.3,0
2024-02-12T04:40:00,157.14,1.4983,633.4,0
2024-02-12T04:50:00,168.65,1.8154,656.2,0
2024-02-12T05:00:00,175.27,1.5956,467.1,1
2024-02-12T05:10:00,179.65,1.7729,524.2,1
2024-02-12T05:20:00,181.45,2.4868,593.5,1
2024-02-12T05:30:00,216.39,1.036,725.9,0
2024-02-12T05:40:00,187.2,1.9223,548.7,1
2024-02-12T05:50:00,170.46,1.5636,644.1,0
2024-02-12T06:00:00,180.51,1.3505,654.5,1
2024-02-12T06:10:00,166.76,2.1361,605.0,0
2024-02-12T06:20:00,183.14,0.8693,656.8,1
2024-02-12T06:30:00,192.09,0.4168,495.5,1
2024-02-12T06:40:00,132.45,1.7123,564.4,0
2024-02-12T06:50:00,187.45,1.5309,773.4,1
2024-02-12T07:00:00,194.35,0.9236,780.5,0
2024-02-12T07:10:00,172.36,0.7447,714.3,0
2024-02-12T07:20:00,175.59,2.5653,740.0,0
2024-02-12T07:30:00,156.11,1.8315,447.4,0
2024-02-12T07:40:00,160.72,1.6098,535.1,0
2024-02-12T07:50:00,173.31,2.6976,598.9,1
2024-02-12T08:00:00,170.25,2.111,871.6,0
2024-02-12T08:10:00,194.67,2.4846,598.7,0
2024-02-12T08:20:00,171.66,1.01,704.5,0
2024-02-12T08:30:00,178.32,0.9913,667.8,0
2024-02-12T08:40:00,172.82,1.9085,665.6,1
2024-02-12T08:50:00,143.68,1.8072,627.6,0
2024-02-12T09:00:00,172.85,2.2248,510.0,0
2024-02-12T09:10:00,198.55,0.7846,359.9,0
2024-02-12T09:20:00,156.91,1.9518,758.2,0
2024-02-12T09:30:00,203.38,2.0946,568.4,1
2024-02-12T09:40:00,144.83,2.0681,443.3,0
2024-02-12T09:50:00,161.03,1.3967,673.8,0
2024-02-12T10:00:00,163.96,1.8593,704.2,1
2024-02-12T10:10:00,199.75,1.2122,739.1,0
2024-02-12T10:20:00,204.07,1.4535,773.9,1
2024-02-12T10:30:00,180.45,1.0785,570.4,1
2024-02-12T10:40:00,187.48,1.2207,574.8,0
2024-02-12T10:50:00,222.71,1.4795,630.5,1
2024-02-12T11:00:00,174.55,1.3545,772.9,0
2024-02-12T11:10:00,189.51,1.2206,480.5,1
2024-02-12T11:20:00,189.25,0.9502,703.6,0
2024-02-12T11:30:00,158.31,2.5805,784.0,1
2024-02-12T11:40:00,175.72,1.3497,779.8,0
2024-02-12T11:50:00,218.11,1.765,761.6,1
2024-02-12T12:00:00,170.62,0.7205,818.1,1
2024-02-12T12:10:00,193.79,2.2788,437.1,0
2024-02-12T12:20:00,188.16,1.6836,873.2,0
2024-02-12T12:30:00,173.35,1.3781,744.9,0
2024-02-12T12:40:00,195.94,1.3824,845.3,1
2024-02-12T12:50:00,215.31,2.0347,594.4,1
2024-02-12T13:00:00,193.76,0.1235,547.7,0
2024-02-12T13:10:00,210.58,1.1879,901.7,1
2024-02-12T13:20:00,216.87,1.5405,630.4,1
2024-02-12T13:30:00,210.33,1.5347,692.0,1
2024-02-12T13:40:00,170.2,2.8527,775.8,0
2024-02-12T13:50:00,215.65,1.4312,800.4,1
2024-02-12T14:00:00,181.81,2.0951,830.9,1
2024-02-12T14:10:00,198.38,2.5058,745.4,1
2024-02-12T14:20:00,178.19,1.9353,617.6,0
2024-02-12T14:30:00,195.61,1.2631,793.7,0
2024-02-12T14:40:00,158.21,0.9578,795.3,0
2024-02-12T14:50:00,207.94,1.9727,541.6,1
2024-02-12T15:00:00,167.21,2.4225,853.7,0
2024-02-12T15:10:00,160.78,1.873,463.1,1
2024-02-12T15:20:00,177.46,2.2167,815.3,1
2024-02-12T15:30:00,141.67,2.896,648.4,0
2024-02-12T15:40:00,155.95,2.0187,782.4,0
2024-02-12T15:50:00,199.36,1.0497,762.9,0
2024-02-12T16:00:00,185.85,1.6255,687.0,0
2024-02-12T16:10:00,157.78,2.2851,735.9,0
2024-02-12T16:20:00,183.31,1.4756,682.1,0
2024-02-12T16:30:00,156.41,2.3529,762.1,0
2024-02-12T16:40:00,192.48,1.5665,909.3,1
2024-02-12T16:50:00,171.5,1.7672,556.6,0
2024-02-12T17:00:00,158.19,1.4246,343.5,0
2024-02-12T17:10:00,166.77,1.6798,620.8,0
2024-02-12T17:20:00,232.09,1.7062,613.9,1
2024-02-12T17:30:00,152.25,0.7957,624.6,0
2024-02-12T17:40:00,171.61,1.3792,569.7,0
2024-02-12T17:50:00,179.66,0.9834,749.6,0
2024-02-12T18:00:00,137.59,1.3964,491.9,0
2024-02-12T18:10:00,127.57,1.2024,675.1,1
2024-02-12T18:20:00,146.43,2.1059,693.8,0
2024-02-12T18:30:00,178.09,2.1117,661.6,0
2024-02-12T18:40:00,165.47,1.8801,678.7,1
2024-02-12T18:50:00,165.13,0.9662,724.9,0
2024-02-12T19:00:00,178.79,1.5509,635.4,0
2024-02-12T19:10:00,141.53,0.9264,595.4,0
2024-02-12T19:20:00,162.61,1.5264,678.6,0
2024-02-12T19:30:00,127.71,1.9237,690.0,0
2024-02-12T19:40:00,163.31,2.0961,719.0,1
2024-02-12T19:50:00,167.71,1.8364,458.8,0
2024-02-12T20:00:00,173.97,2.2292,611.6,0
2024-02-12T20:10:00,133.33,1.7299,523.5,1
2024-02-12T20:20:00,156.79,1.4832,686.1,0
2024-02-12T20:30:00,144.51,2.0368,702.7,1
2024-02-12T20:40:00,154.35,2.0532,602.6,0
2024-02-12T20:50:00,189.92,1.3379,557.1,0
2024-02-12T21:00:00,150.63,1.7895,689.7,0
2024-02-12T21:10:00,129.24,1.4528,616.7,0
2024-02-12T21:20:00,144.74,0.5957,772.6,1
2024-02-12T21:30:00,125.75,1.8201,807.3,1
2024-02-12T21:40:00,131.21,0.9527,730.1,0
2024-02-12T21:50:00,183.77,1.7641,653.3,0
2024-02-12T22:00:00,127.98,0.8323,812.6,0
2024-02-12T22:10:00,171.26,1.2402,654.1,0
2024-02-12T22:20:00,158.53,1.3832,582.1,0
2024-02-12T22:30:00,159.42,2.2009,562.5,1
2024-02-12T22:40:00,164.52,1.3332,559.6,0
2024-02-12T22:50:00,141.51,1.0625,629.4,0
2024-02-12T23:00:00,193.01,1.7822,676.3,0
2024-02-12T23:10:00,153.45,1.4915,488.5,1
2024-02-12T23:20:00,149.5,1.9953,585.1,0
2024-02-12T23:30:00,154.18,1.0941,651.3,0
2024-02-12T23:40:00,170.47,1.7054,694.4,1
2024-02-12T23:50:00,173.83,2.8348,627.4,1
2024-02-13T00:00:00,106.71,1.4804,654.5,0
2024-02-13T00:10:00,162.91,1.6934,506.1,1
2024-02-13T00:20:00,123.31,0.7695,538.8,1
2024-02-13T00:30:00,152.92,1.1735,623.9,0
2024-02-13T00:40:00,164.3,1.8299,681.1,0
2024-02-13T00:50:00,155.88,1.4351,653.1,1
2024-02-13T01:00:00,171.49,1.9072,545.1,1
2024-02-13T01:10:00,188.71,1.8125,606.3,0
2024-02-13T01:20:00,146.8,0.941,781.2,0
2024-02-13T01:30:00,176.94,2.1077,684.4,1
2024-02-13T01:40:00,155.36,0.9787,613.7,0
2024-02-13T01:50:00,125.81,1.2175,527.4,0
2024-02-13T02:00:00,155.78,1.7147,558.7,0
2024-02-13T02:10:00,185.4,2.3835,630.7,1
2024-02-13T02:20:00,131.05,1.0981,657.6,1
2024-02-13T02:30:00,149.73,1.6738,686.6,1
2024-02-13T02:40:00,145.91,1.678,668.8,0
2024-02-13T02:50:00,206.46,1.9287,593.0,1
2024-02-13T03:00:00,146.69,2.192,578.9,0
2024-02-13T03:10:00,153.37,1.398,834.7,1
2024-02-13T03:20:00,149.88,2.1059,574.4,1
2024-02-13T03:30:00,165.16,2.2652,500.8,1
2024-02-13T03:40:00,166.03,2.492,466.1,0
2024-02-13T03:50:00,138.33,1.851,594.7,0
2024-02-13T04:00:00,188.49,1.6787,724.0,0
2024-02-13T04:10:00,162.11,1.3627,572.4,1
2024-02-13T04:20:00,176.1,0.8705,777.8,0
2024-02-13T04:30:00,153.59,1.461,629.3,0
2024-02-13T04:40:00,166.87,1.6562,741.0,0
2024-02-13T04:50:00,153.73,1.5453,554.2,0
2024-02-13T05:00:00,212.03,1.8989,555.8,1
2024-02-13T05:10:00,165.28,0.8729,639.1,1
2024-02-13T05:20:00,167.93,1.509,678.3,1
2024-02-13T05:30:00,172.7,2.5974,612.1,1
2024-02-13T05:40:00,147.69,2.0978,659.2,0
2024-02-13T05:50:00,167.45,1.9081,688.8,0
2024-02-13T06:00:00,175.4,1.7953,487.9,0
2024-02-13T06:10:00,149.96,1.4173,595.9,0
2024-02-13T06:20:00,158.87,0.723,578.1,1
2024-02-13T06:30:00,159.86,1.8286,583.0,0
2024-02-13T06:40:00,167.94,0.3758,670.7,0
2024-02-13T06:50:00,123.68,1.4372,579.5,0
2024-02-13T07:00:00,140.07,1.5982,429.5,1
2024-02-13T07:10:00,128.95,1.3764,606.3,0
2024-02-13T07:20:00,167.17,2.6857,523.6,0
2024-02-13T07:30:00,159.18,2.5122,679.6,1
2024-02-13T07:40:00,151.93,2.1164,710.6,0
2024-02-13T07:50:00,139.92,1.1373,412.5,0
2024-02-13T08:00:00,152.51,2.5607,552.6,1
2024-02-13T08:10:00,137.97,1.9095,665.3,0
2024-02-13T08:20:00,175.93,1.129,489.1,0
2024-02-13T08:30:00,167.53,1.6164,708.3,1
2024-02-13T08:40:00,163.15,2.0793,734.9,0
2024-02-13T08:50:00,152.77,1.3006,613.8,0
2024-02-13T09:00:00,126.4,1.6703,552.6,0
2024-02-13T09:10:00,154.78,1.7582,398.9,1
2024-02-13T09:20:00,146.04,1.0496,711.4,1
2024-02-13T09:30:00,162.23,1.465,830.3,1
2024-02-13T09:40:00,174.32,1.0873,809.6,0
2024-02-13T09:50:00,162.62,2.0343,610.5,0
2024-02-13T10:00:00,194.94,1.146,553.1,0
2024-02-13T10:10:00,154.8,1.7459,746.1,0
2024-02-13T10:20:00,153.64,0.9049,649.6,1
2024-02-13T10:30:00,187.69,1.0333,710.1,0
2024-02-13T10:40:00,169.16,1.0091,692.6,0
2024-02-13T10:50:00,161.62,1.4552,671.6,0
2024-02-13T11:00:00,210.76,1.6902,793.6,0
2024-02-13T11:10:00,193.44,1.7824,797.3,0
2024-02-13T11:20:00,168.87,0.7139,638.5,1
2024-02-13T11:30:00,164.57,1.5157,598.4,0
2024-02-13T11:40:00,210.85,1.2247,440.8,0
2024-02-13T11:50:00,184.19,1.8671,656.1,0
2024-02-13T12:00:00,198.28,1.4662,602.5,0
2024-02-13T12:10:00,195.81,1.5596,753.8,0
2024-02-13T12:20:00,230.97,1.2275,678.3,1
2024-02-13T12:30:00,189.93,2.4623,689.1,1
2024-02-13T12:40:00,198.89,0.9582,793.0,0
2024-02-13T12:50:00,206.41,1.4001,751.6,0
2024-02-13T13:00:00,190.43,1.6538,711.4,0
2024-02-13T13:10:00,165.56,1.4743,891.7,0
2024-02-13T13:20:00,215.49,1.218,796.9,0
2024-02-13T13:30:00,180.91,0.6942,681.5,0
2024-02-13T13:40:00,192.48,1.2542,685.9,1
2024-02-13T13:50:00,152.42,1.1203,801.9,0
2024-02-13T14:00:00,177.58,2.4396,743.3,0
2024-02-13T14:10:00,171.6,2.7323,610.9,0
2024-02-13T14:20:00,189.07,1.5746,812.5,0
2024-02-13T14:30:00,188.85,0.8976,848.8,0
2024-02-13T14:40:00,166.6,1.969,841.2,0
2024-02-13T14:50:00,185.47,1.1095,877.3,0
2024-02-13T15:00:00,217.66,1.3254,918.8,1
2024-02-13T15:10:00,154.88,1.2856,884.8,0
2024-02-13T15:20:00,159.58,1.3497,745.9,1
2024-02-13T15:30:00,194.53,1.4226,691.0,1
2024-02-13T15:40:00,181.04,0.9432,528.9,0
2024-02-13T15:50:00,185.36,1.249,712.9,0
2024-02-13T16:00:00,199.75,2.11,742.7,0
2024-02-13T16:10:00,172.09,1.5832,695.1,0
2024-02-13T16:20:00,172.9,1.6627,501.9,0
2024-02-13T16:30:00,160.42,0.4839,662.1,1
2024-02-13T16:40:00,182.22,2.0739,755.3,0
2024-02-13T16:50:00,218.46,1.2572,588.2,1
2024-02-13T17:00:00,130.8,2.162,678.9,1
2024-02-13T17:10:00,150.71,1.6771,705.5,0
2024-02-13T17:20:00,138.07,1.319,774.1,0
2024-02-13T17:30:00,211.03,0.7611,833.6,0
2024-02-13T17:40:00,156.01,2.6874,624.5,0
2024-02-13T17:50:00,160.99,2.0016,680.7,0
2024-02-13T18:00:00,125.72,2.0315,651.5,0
2024-02-13T18:10:00,156.61,2.5094,694.9,1
2024-02-13T18:20:00,177.74,1.712,683.7,0
2024-02-13T18:30:00,166.13,2.2762,772.5,0
2024-02-13T18:40:00,167.64,1.3607,396.9,0
2024-02-13T18:50:00,125.86,1.9688,671.8,0
2024-02-13T19:00:00,152.01,1.285,678.7,0
2024-02-13T19:10:00,163.67,1.3481,606.5,0
2024-02-13T19:20:00,141.77,1.6485,403.6,0
2024-02-13T19:30:00,171.13,0.9663,623.9,0
2024-02-13T19:40:00,177.71,1.7647,558.9,0
2024-02-13T19:50:00,156.23,1.444,797.8,0
2024-02-13T20:00:00,240.07,0.6062,667.5,1
2024-02-13T20:10:00,153.92,1.3712,550.5,0
2024-02-13T20:20:00,204.06,1.4275,424.7,1
2024-02-13T20:30:00,199.26,2.0264,689.1,1
2024-02-13T20:40:00,139.18,1.7426,699.6,0
2024-02-13T20:50:00,180.46,2.3237,608.4,0
2024-02-13T21:00:00,193.77,1.8601,690.4,1
2024-02-13T21:10:00,185.52,1.323,595.2,0
2024-02-13T21:20:00,167.68,1.5708,736.7,0
2024-02-13T21:30:00,145.48,1.426,729.3,0
2024-02-13T21:40:00,154.76,1.844,466.1,1
2024-02-13T21:50:00,156.23,1.6299,490.5,0
2024-02-13T22:00:00,153.7,1.2857,833.1,0
2024-02-13T22:10:00,183.68,1.6043,723.2,0
2024-02-13T22:20:00,143.33,1.8306,503.8,0
2024-02-13T22:30:00,138.26,1.0968,473.0,0
2024-02-13T22:40:00,170.56,1.7585,650.8,1
2024-02-13T22:50:00,170.68,0.8107,515.8,0
2024-02-13T23:00:00,143.71,2.1528,598.3,0
2024-02-13T23:10:00,193.67,1.8636,625.3,1
2024-02-13T23:20:00,184.49,2.4146,621.0,1
2024-02-13T23:30:00,160.7,1.0417,742.7,0
2024-02-13T23:40:00,152.36,2.1667,813.5,0
2024-02-13T23:50:00,182.33,2.0679,582.1,0
